Resource,Zone,New_Build,Can_Retire,Existing_Cap_MW,region,technology,cluster,Cap_Size,minimum_load_mw,Heat_Rate_MMBTU_per_MWh,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Min_Power,num_units,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,fixed_o_m_mw_std,capacity_factor,unmodified_cap_size,Start_Fuel_MMBTU_per_MW,Fuel,Start_Cost_per_MW,cost_case,tech_detail,basis_year,capex_mw,Inv_Cost_per_MWyr,Max_Cap_MW,regional_cost_multiplier,spur_miles,spur_capex,spur_inv_mwyr,plant_inv_cost_mwyr,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Reg_Max,Rsv_Max,gen_energy_source,gen_is_baseload,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_type,Model
OH2_natural_gas_fired_combined_cycle_2,14,0,1,4457.4,OH2,Natural Gas Fired Combined Cycle,2,742.9,288.167,6.96,12849,4.36,0.3,6.0,0.063,0.11,1592.571,0.715,742.9,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
OH2_natural_gas_fired_combustion_turbine_1,14,0,1,2908.6,OH2,Natural Gas Fired Combustion Turbine,1,90.89,46.422,11.85,14473,0.0,0.3,32.0,3.327,2.734,2288.949,0.034,90.894,3.5,east_north_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
OH2_natural_gas_steam_turbine_1,14,0,1,23.0,OH2,Natural Gas Steam Turbine,1,23.0,7.0,21.66,62182,1.28,0.5,1.0,0.0,0.0,0.0,0.46,23.0,13.7,east_north_central_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
OH2_petroleum_liquids_1,14,0,1,145.5,OH2,Petroleum Liquids,1,2.47,1.515,12.64,0,0.0,0.18,59.0,0.504,3.102,0.0,0.218,2.466,0.0,east_north_central_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
OH3_natural_gas_fired_combustion_turbine_1,15,0,1,921.0,OH3,Natural Gas Fired Combustion Turbine,1,61.4,27.7,12.9,14492,0.0,0.3,15.0,2.713,3.087,1499.668,0.046,61.4,3.5,east_north_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
OH3_petroleum_liquids_1,15,0,1,60.5,OH3,Petroleum Liquids,1,5.5,4.455,21.88,0,0.0,0.18,11.0,0.105,7.582,0.0,1.506,5.5,0.0,east_north_central_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
OH4_natural_gas_fired_combined_cycle_2,16,0,1,504.9,OH4,Natural Gas Fired Combined Cycle,2,504.9,111.8,6.72,11863,4.38,0.3,1.0,0.0,0.0,0.0,0.515,504.9,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
OH4_natural_gas_fired_combustion_turbine_1,16,0,1,1488.3,OH4,Natural Gas Fired Combustion Turbine,1,74.42,23.6,15.55,14413,0.0,0.3,20.0,5.098,5.465,1677.228,0.031,74.415,3.5,east_north_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
OH4_petroleum_liquids_1,16,0,1,80.0,OH4,Petroleum Liquids,1,20.0,3.0,29.87,0,0.0,0.18,4.0,0.0,0.0,0.0,3.849,20.0,0.0,east_north_central_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
PA1_conventional_steam_coal_1,17,0,1,1700.0,PA1,Conventional Steam Coal,1,850.0,350.0,10.33,77417,2.28,0.5,2.0,0.183,0.258,113.844,0.336,850.0,16.5,middle_atlantic_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
PA1_natural_gas_fired_combined_cycle_1,17,0,1,269.4,PA1,Natural Gas Fired Combined Cycle,1,269.4,122.0,13.48,19989,5.52,0.3,1.0,0.0,0.0,0.0,0.395,269.4,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
PA1_natural_gas_fired_combined_cycle_2,17,0,1,2912.4,PA1,Natural Gas Fired Combined Cycle,2,728.1,330.75,6.79,12955,4.35,0.3,4.0,0.206,0.184,1542.0,0.395,728.1,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
PA1_natural_gas_fired_combustion_turbine_1,17,0,1,1011.3,PA1,Natural Gas Fired Combustion Turbine,1,112.37,46.333,10.59,14923,0.0,0.3,9.0,0.134,0.365,2711.126,0.075,112.367,3.5,middle_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
PA1_nuclear_1,17,0,0,1872.0,PA1,Nuclear,1,936.0,93.5,10.34,234257,0.0,0.5,2.0,0.0,0.0,0.0,0.0,936.0,0.0,middle_atlantic_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
PA1_petroleum_liquids_1,17,0,1,26.2,PA1,Petroleum Liquids,1,5.24,5.24,11.16,0,0.0,0.18,5.0,0.0,0.127,0.0,24.064,5.24,0.0,middle_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
PA3_natural_gas_fired_combustion_turbine_1,19,0,1,88.0,PA3,Natural Gas Fired Combustion Turbine,1,44.0,4.0,10.2,19144,0.0,0.3,2.0,0.0,0.0,0.0,0.124,44.0,3.5,middle_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
PA4_conventional_steam_coal_1,20,0,1,5809.9,PA4,Conventional Steam Coal,1,341.76,146.588,11.0,79092,2.28,0.5,17.0,3.593,2.588,8408.618,0.186,341.759,16.5,middle_atlantic_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
PA4_natural_gas_fired_combined_cycle_1,20,0,1,6261.0,PA4,Natural Gas Fired Combined Cycle,1,695.67,344.889,6.53,15337,4.41,0.3,9.0,0.064,0.13,1680.667,0.418,695.667,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
PA4_natural_gas_fired_combined_cycle_2,20,0,1,10068.2,PA4,Natural Gas Fired Combined Cycle,2,592.25,273.565,7.21,13159,4.37,0.3,17.0,0.805,0.586,2255.315,0.418,592.247,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
PA4_natural_gas_fired_combustion_turbine_1,20,0,1,775.0,PA4,Natural Gas Fired Combustion Turbine,1,45.59,18.882,17.23,17027,0.0,0.3,17.0,13.245,6.089,1525.45,0.201,45.588,3.5,middle_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
PA4_natural_gas_steam_turbine_1,20,0,1,2666.3,PA4,Natural Gas Steam Turbine,1,266.63,59.5,13.73,37813,1.28,0.5,10.0,3.87,3.279,13671.216,0.059,266.63,13.7,middle_atlantic_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
PA4_nuclear_1,20,0,0,7557.0,PA4,Nuclear,1,1259.5,113.85,10.34,234257,0.0,0.5,6.0,0.0,0.0,0.0,0.0,1259.5,0.0,middle_atlantic_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
PA4_petroleum_liquids_1,20,0,1,1543.1,PA4,Petroleum Liquids,1,20.85,7.196,17.35,0,0.0,0.18,74.0,6.249,7.027,0.0,0.818,20.853,0.0,middle_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
SERC_conventional_steam_coal_1,21,0,1,23209.0,SERC,Conventional Steam Coal,1,644.69,286.25,10.71,81336,2.28,0.5,36.0,1.241,1.602,5086.72,0.224,644.694,16.5,south_atlantic_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
SERC_natural_gas_fired_combined_cycle_1,21,0,1,35412.3,SERC,Natural Gas Fired Combined Cycle,1,632.36,306.55,7.1,13200,4.35,0.3,56.0,0.275,0.401,1519.812,0.346,632.363,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
SERC_natural_gas_fired_combined_cycle_2,21,0,1,1821.5,SERC,Natural Gas Fired Combined Cycle,2,202.39,119.967,8.54,19989,5.52,0.3,9.0,0.593,1.549,0.0,0.346,202.389,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
SERC_natural_gas_fired_combustion_turbine_1,21,0,1,25820.8,SERC,Natural Gas Fired Combustion Turbine,1,109.41,61.272,12.26,14240,0.0,0.3,236.0,1.501,3.131,1670.905,0.16,109.41,3.5,south_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
SERC_natural_gas_steam_turbine_1,21,0,1,3181.1,SERC,Natural Gas Steam Turbine,1,212.07,62.867,11.64,43215,1.28,0.5,15.0,0.662,1.503,14125.369,0.518,212.073,13.7,south_atlantic_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
SERC_nuclear_1,21,0,0,28618.0,SERC,Nuclear,1,1059.93,759.378,10.34,246265,0.0,0.5,27.0,0.0,0.0,42824.459,0.0,1059.926,0.0,south_atlantic_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
SERC_petroleum_liquids_1,21,0,1,1612.7,SERC,Petroleum Liquids,1,11.12,2.926,11.65,0,0.0,0.18,145.0,1.721,4.209,0.0,0.204,11.122,0.0,south_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
VA1_conventional_steam_coal_1,22,0,1,624.0,VA1,Conventional Steam Coal,1,624.0,295.0,14.5,77280,2.28,0.5,1.0,0.0,0.0,0.0,0.129,624.0,16.5,south_atlantic_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
VA1_natural_gas_fired_combustion_turbine_1,22,0,1,371.0,VA1,Natural Gas Fired Combustion Turbine,1,53.0,19.0,11.04,16834,0.0,0.3,7.0,0.509,0.497,1467.266,0.078,53.0,3.5,south_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
VA1_petroleum_liquids_1,22,0,1,9.5,VA1,Petroleum Liquids,1,1.58,0.65,9.49,0,0.0,0.18,6.0,0.532,0.455,0.0,0.005,1.583,0.0,south_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
VA2_conventional_steam_coal_1,23,0,1,881.0,VA2,Conventional Steam Coal,1,440.5,130.0,11.99,79940,2.28,0.5,2.0,0.644,0.91,113.844,0.181,440.5,16.5,south_atlantic_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
VA2_natural_gas_fired_combined_cycle_1,23,0,1,6969.3,VA2,Natural Gas Fired Combined Cycle,1,871.16,298.825,7.06,13711,4.34,0.3,8.0,0.5,0.74,1596.122,0.382,871.162,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
VA2_natural_gas_fired_combined_cycle_2,23,0,1,1033.0,VA2,Natural Gas Fired Combined Cycle,2,206.6,110.2,8.11,19989,5.52,0.3,5.0,0.743,0.629,0.0,0.382,206.6,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
VA2_natural_gas_fired_combustion_turbine_1,23,0,1,4501.0,VA2,Natural Gas Fired Combustion Turbine,1,145.19,70.5,11.08,14000,0.0,0.3,31.0,1.314,0.973,0.0,0.141,145.194,3.5,south_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
VA2_natural_gas_steam_turbine_1,23,0,1,55.0,VA2,Natural Gas Steam Turbine,1,27.5,5.0,11.66,62182,1.28,0.5,2.0,0.0,0.0,0.0,0.512,27.5,13.7,south_atlantic_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
VA2_nuclear_1,23,0,0,3708.0,VA2,Nuclear,1,927.0,187.0,10.34,234257,0.0,0.5,4.0,0.0,0.0,0.0,0.0,927.0,0.0,south_atlantic_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
VA2_petroleum_liquids_1,23,0,1,440.1,VA2,Petroleum Liquids,1,6.03,1.007,15.64,0,0.0,0.18,73.0,5.714,3.145,0.0,0.241,6.029,0.0,south_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
VA3_natural_gas_fired_combined_cycle_1,24,0,1,1472.2,VA3,Natural Gas Fired Combined Cycle,1,1472.2,579.0,6.84,14947,4.31,0.3,1.0,0.0,0.0,0.0,0.356,1472.2,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
VA4_petroleum_liquids_1,25,0,1,400.0,VA4,Petroleum Liquids,1,18.18,12.968,10.92,0,0.0,0.18,22.0,0.308,1.885,0.0,0.02,18.182,0.0,south_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
WV1_conventional_steam_coal_1,26,0,1,8408.0,WV1,Conventional Steam Coal,1,600.57,291.929,10.3,76946,2.28,0.5,14.0,0.688,1.053,4530.604,0.271,600.571,16.5,south_atlantic_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
WV1_natural_gas_fired_combustion_turbine_1,26,0,1,339.5,WV1,Natural Gas Fired Combustion Turbine,1,169.75,105.0,10.38,14000,0.0,0.3,2.0,0.0,0.0,0.0,0.159,169.75,3.5,south_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
WV1_petroleum_liquids_1,26,0,1,15.0,WV1,Petroleum Liquids,1,15.0,5.0,11.04,0,0.0,0.18,1.0,0.0,0.0,0.0,23.006,15.0,0.0,south_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
WV2_conventional_steam_coal_1,27,0,1,4198.0,WV2,Conventional Steam Coal,1,1049.5,425.0,9.7,80471,2.28,0.5,4.0,0.349,0.215,3686.526,0.249,1049.5,16.5,south_atlantic_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
WV2_natural_gas_fired_combustion_turbine_1,27,0,1,858.0,WV2,Natural Gas Fired Combustion Turbine,1,71.5,44.5,11.97,14000,0.0,0.3,12.0,0.621,0.324,0.0,0.053,71.5,3.5,south_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
DE1_naturalgas_1on1_combined_cycle_hframe_moderate_0,1,1,1,0.0,DE1,NaturalGas_1-on-1 Combined Cycle (H-Frame)_Moderate,0,500.0,0.0,6.02,37193,2.43,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,south_atlantic_naturalgas,0.0,Moderate,1-on-1 Combined Cycle (H-Frame),2040.5,1533311.52,182984,-1.0,1.192,20.0,55340.0,2633.824,180351.0,0.64,0.64,6,6,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
DE1_naturalgas_combustion_turbine_fframe_moderate_0,1,1,1,0.0,DE1,NaturalGas_Combustion Turbine (F-Frame)_Moderate,0,100.0,0.0,9.72,25124,7.44,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,south_atlantic_naturalgas,0.0,Moderate,Combustion Turbine (F-Frame),2040.5,1132096.797,128051,-1.0,1.123,20.0,55340.0,2633.824,125418.0,3.78,3.78,1,1,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
DE1_nuclear_nuclear__large_conservative_0,1,1,1,0.0,DE1,Nuclear_Nuclear - Large_Conservative,0,1000.0,0.0,10.5,218662,3.64,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,south_atlantic_uranium,419.0,Conservative,Nuclear - Large,2040.5,6984617.055,497709,-1.0,1.107,50.0,138350.0,6584.561,491125.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
IL1_naturalgas_1on1_combined_cycle_hframe_moderate_0,2,1,1,0.0,IL1,NaturalGas_1-on-1 Combined Cycle (H-Frame)_Moderate,0,500.0,0.0,6.02,37193,2.43,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,east_north_central_naturalgas,0.0,Moderate,1-on-1 Combined Cycle (H-Frame),2040.5,1533311.52,190775,-1.0,1.249,20.0,35740.0,1700.992,189075.0,0.64,0.64,6,6,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
IL1_naturalgas_combustion_turbine_fframe_moderate_0,2,1,1,0.0,IL1,NaturalGas_Combustion Turbine (F-Frame)_Moderate,0,100.0,0.0,9.72,25124,7.44,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,east_north_central_naturalgas,0.0,Moderate,Combustion Turbine (F-Frame),2040.5,1132096.797,139864,-1.0,1.237,20.0,35740.0,1700.992,138164.0,3.78,3.78,1,1,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
IL1_nuclear_nuclear__large_conservative_0,2,1,1,0.0,IL1,Nuclear_Nuclear - Large_Conservative,0,1000.0,0.0,10.5,218662,3.64,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,east_north_central_uranium,419.0,Conservative,Nuclear - Large,2040.5,6984617.055,544265,-1.0,1.217,50.0,89350.0,4252.479,540013.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
ISONE_naturalgas_1on1_combined_cycle_hframe_moderate_0,3,1,1,0.0,ISONE,NaturalGas_1-on-1 Combined Cycle (H-Frame)_Moderate,0,500.0,0.0,6.02,37193,2.43,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,new_england_naturalgas,0.0,Moderate,1-on-1 Combined Cycle (H-Frame),2040.5,1533311.52,182064,-1.0,1.186,20.0,56000.0,2665.236,179399.0,0.64,0.64,6,6,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
ISONE_naturalgas_combustion_turbine_fframe_moderate_0,3,1,1,0.0,ISONE,NaturalGas_Combustion Turbine (F-Frame)_Moderate,0,100.0,0.0,9.72,25124,7.44,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,new_england_naturalgas,0.0,Moderate,Combustion Turbine (F-Frame),2040.5,1132096.797,128712,-1.0,1.128,20.0,56000.0,2665.236,126047.0,3.78,3.78,1,1,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
ISONE_nuclear_nuclear__large_conservative_0,3,1,1,0.0,ISONE,Nuclear_Nuclear - Large_Conservative,0,1000.0,0.0,10.5,218662,3.64,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,new_england_uranium,419.0,Conservative,Nuclear - Large,2040.5,6984617.055,509307,-1.0,1.133,50.0,140000.0,6663.09,502644.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
KY3_naturalgas_1on1_combined_cycle_hframe_moderate_0,4,1,1,0.0,KY3,NaturalGas_1-on-1 Combined Cycle (H-Frame)_Moderate,0,500.0,0.0,6.02,37193,2.43,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,east_south_central_naturalgas,0.0,Moderate,1-on-1 Combined Cycle (H-Frame),2040.5,1533311.52,144834,-1.0,0.944,20.0,40300.0,1918.018,142916.0,0.64,0.64,6,6,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
KY3_naturalgas_combustion_turbine_fframe_moderate_0,4,1,1,0.0,KY3,NaturalGas_Combustion Turbine (F-Frame)_Moderate,0,100.0,0.0,9.72,25124,7.44,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,east_south_central_naturalgas,0.0,Moderate,Combustion Turbine (F-Frame),2040.5,1132096.797,107823,-1.0,0.948,20.0,40300.0,1918.018,105905.0,3.78,3.78,1,1,0.0,0.0,Naturalgas,False,0.06,0.04,Naturalgas,1
